Unnamed: 0,MM/DD/YYYY,YEAR,MONTH,DAY,TMAX,TMIN
49485,2004-07-04,2004,7,4,278.0,206.0
49486,2004-07-05,2004,7,5,300.0,211.0
49487,2004-07-06,2004,7,6,278.0,200.0
49488,2004-07-07,2004,7,7,289.0,194.0
49489,2004-07-08,2004,7,8,306.0,228.0
49490,2004-07-09,2004,7,9,256.0,200.0
49491,2004-07-10,2004,7,10,294.0,183.0
49492,2004-07-11,2004,7,11,300.0,206.0
49493,2004-07-12,2004,7,12,228.0,178.0
49494,2004-07-13,2004,7,13,206.0,172.0
49495,2004-07-14,2004,7,14,261.0,194.0
49496,2004-07-15,2004,7,15,261.0,194.0
49497,2004-07-16,2004,7,16,261.0,183.0
49498,2004-07-17,2004,7,17,289.0,206.0
49499,2004-07-18,2004,7,18,256.0,194.0
49500,2004-07-19,2004,7,19,261.0,200.0
49501,2004-07-20,2004,7,20,289.0,211.0
49502,2004-07-21,2004,7,21,306.0,217.0
49503,2004-07-22,2004,7,22,300.0,222.0
49504,2004-07-23,2004,7,23,261.0,217.0
49505,2004-07-24,2004,7,24,233.0,189.0
49506,2004-07-25,2004,7,25,239.0,194.0
49507,2004-07-26,2004,7,26,267.0,178.0
49508,2004-07-27,2004,7,27,217.0,200.0
49509,2004-07-28,2004,7,28,239.0,194.0
49510,2004-07-29,2004,7,29,289.0,189.0
49511,2004-07-30,2004,7,30,294.0,217.0
49512,2004-07-31,2004,7,31,300.0,233.0
49513,2004-08-01,2004,8,1,278.0,228.0
49514,2004-08-02,2004,8,2,300.0,239.0
49515,2004-08-03,2004,8,3,289.0,233.0
49516,2004-08-04,2004,8,4,306.0,228.0
49517,2004-08-05,2004,8,5,250.0,194.0
49518,2004-08-06,2004,8,6,228.0,167.0
49519,2004-08-07,2004,8,7,211.0,150.0
49520,2004-08-08,2004,8,8,256.0,144.0
49521,2004-08-09,2004,8,9,289.0,183.0
49522,2004-08-10,2004,8,10,289.0,217.0
49523,2004-08-11,2004,8,11,283.0,200.0
49524,2004-08-12,2004,8,12,278.0,211.0
49525,2004-08-13,2004,8,13,267.0,211.0
49526,2004-08-14,2004,8,14,250.0,200.0
49527,2004-08-15,2004,8,15,228.0,200.0
49528,2004-08-16,2004,8,16,217.0,178.0
49529,2004-08-17,2004,8,17,261.0,161.0
49530,2004-08-18,2004,8,18,256.0,194.0
49531,2004-08-19,2004,8,19,283.0,222.0
49532,2004-08-20,2004,8,20,317.0,244.0
49533,2004-08-21,2004,8,21,283.0,178.0
49534,2004-08-22,2004,8,22,244.0,150.0
49535,2004-08-23,2004,8,23,278.0,172.0
49536,2004-08-24,2004,8,24,250.0,189.0
49537,2004-08-25,2004,8,25,256.0,178.0
49538,2004-08-26,2004,8,26,250.0,178.0
49539,2004-08-27,2004,8,27,283.0,211.0
49540,2004-08-28,2004,8,28,322.0,222.0
49541,2004-08-29,2004,8,29,306.0,233.0
49542,2004-08-30,2004,8,30,294.0,233.0
49543,2004-08-31,2004,8,31,283.0,211.0
49544,2004-09-01,2004,9,1,272.0,178.0
49545,2004-09-02,2004,9,2,261.0,189.0
49546,2004-09-03,2004,9,3,267.0,183.0
49547,2004-09-04,2004,9,4,306.0,200.0
49548,2004-09-05,2004,9,5,239.0,178.0
49549,2004-09-06,2004,9,6,239.0,156.0
49550,2004-09-07,2004,9,7,272.0,189.0
49551,2004-09-08,2004,9,8,233.0,200.0
49552,2004-09-09,2004,9,9,272.0,200.0
49553,2004-09-10,2004,9,10,261.0,183.0
49554,2004-09-11,2004,9,11,222.0,167.0
49555,2004-09-12,2004,9,12,256.0,156.0
49556,2004-09-13,2004,9,13,289.0,183.0
49557,2004-09-14,2004,9,14,222.0,172.0
49558,2004-09-15,2004,9,15,217.0,167.0
49559,2004-09-16,2004,9,16,250.0,189.0
49560,2004-09-17,2004,9,17,250.0,206.0
49561,2004-09-18,2004,9,18,233.0,139.0
49562,2004-09-19,2004,9,19,183.0,111.0
49563,2004-09-20,2004,9,20,211.0,111.0
49564,2004-09-21,2004,9,21,267.0,144.0
49565,2004-09-22,2004,9,22,278.0,156.0
49566,2004-09-23,2004,9,23,272.0,189.0
49567,2004-09-24,2004,9,24,239.0,178.0
49568,2004-09-25,2004,9,25,239.0,161.0
49569,2004-09-26,2004,9,26,250.0,194.0
49570,2004-09-27,2004,9,27,239.0,167.0
49571,2004-09-28,2004,9,28,228.0,172.0
49572,2004-09-29,2004,9,29,183.0,150.0
49573,2004-09-30,2004,9,30,194.0,133.0
49574,2004-10-01,2004,10,1,222.0,122.0
49575,2004-10-02,2004,10,2,200.0,156.0
49576,2004-10-03,2004,10,3,194.0,122.0
49577,2004-10-04,2004,10,4,211.0,122.0
49578,2004-10-05,2004,10,5,156.0,89.0
49579,2004-10-06,2004,10,6,172.0,78.0
49580,2004-10-07,2004,10,7,233.0,106.0
49581,2004-10-08,2004,10,8,239.0,139.0
49582,2004-10-09,2004,10,9,211.0,161.0
49583,2004-10-10,2004,10,10,189.0,100.0
49584,2004-10-11,2004,10,11,156.0,89.0
49585,2004-10-12,2004,10,12,172.0,83.0
49586,2004-10-13,2004,10,13,200.0,83.0
49587,2004-10-14,2004,10,14,161.0,128.0
49588,2004-10-15,2004,10,15,172.0,117.0
49589,2004-10-16,2004,10,16,150.0,89.0
49590,2004-10-17,2004,10,17,122.0,67.0
49591,2004-10-18,2004,10,18,139.0,67.0
49592,2004-10-19,2004,10,19,106.0,89.0
49593,2004-10-20,2004,10,20,128.0,89.0
49594,2004-10-21,2004,10,21,122.0,83.0
49595,2004-10-22,2004,10,22,144.0,89.0
49596,2004-10-23,2004,10,23,117.0,67.0
49597,2004-10-24,2004,10,24,117.0,78.0
49598,2004-10-25,2004,10,25,128.0,78.0
49599,2004-10-26,2004,10,26,156.0,106.0
49600,2004-10-27,2004,10,27,161.0,89.0
49601,2004-10-28,2004,10,28,133.0,78.0
49602,2004-10-29,2004,10,29,144.0,83.0
49603,2004-10-30,2004,10,30,167.0,128.0
49604,2004-10-31,2004,10,31,217.0,144.0
49605,2004-11-01,2004,11,1,156.0,94.0
49606,2004-11-02,2004,11,2,156.0,78.0
49607,2004-11-03,2004,11,3,150.0,67.0
49608,2004-11-04,2004,11,4,106.0,33.0
49609,2004-11-05,2004,11,5,122.0,72.0
49610,2004-11-06,2004,11,6,144.0,56.0
49611,2004-11-07,2004,11,7,200.0,94.0
49612,2004-11-08,2004,11,8,144.0,39.0
49613,2004-11-09,2004,11,9,56.0,0.0
49614,2004-11-10,2004,11,10,67.0,-17.0
49615,2004-11-11,2004,11,11,139.0,56.0
49616,2004-11-12,2004,11,12,89.0,22.0
49617,2004-11-13,2004,11,13,61.0,0.0
49618,2004-11-14,2004,11,14,94.0,-17.0
49619,2004-11-15,2004,11,15,150.0,33.0
49620,2004-11-16,2004,11,16,144.0,67.0
49621,2004-11-17,2004,11,17,139.0,56.0
49622,2004-11-18,2004,11,18,139.0,78.0
49623,2004-11-19,2004,11,19,172.0,122.0
49624,2004-11-20,2004,11,20,122.0,72.0
49625,2004-11-21,2004,11,21,122.0,83.0
49626,2004-11-22,2004,11,22,128.0,100.0
49627,2004-11-23,2004,11,23,122.0,83.0
49628,2004-11-24,2004,11,24,156.0,106.0
49629,2004-11-25,2004,11,25,183.0,17.0
49630,2004-11-26,2004,11,26,72.0,0.0
49631,2004-11-27,2004,11,27,117.0,44.0
49632,2004-11-28,2004,11,28,150.0,72.0
49633,2004-11-29,2004,11,29,100.0,44.0
49634,2004-11-30,2004,11,30,100.0,33.0
49635,2004-12-01,2004,12,1,139.0,61.0
49636,2004-12-02,2004,12,2,78.0,39.0
49637,2004-12-03,2004,12,3,78.0,17.0
49638,2004-12-04,2004,12,4,61.0,-6.0
49639,2004-12-05,2004,12,5,122.0,39.0
49640,2004-12-06,2004,12,6,50.0,17.0
49641,2004-12-07,2004,12,7,89.0,17.0
49642,2004-12-08,2004,12,8,150.0,78.0
49643,2004-12-09,2004,12,9,94.0,56.0
49644,2004-12-10,2004,12,10,83.0,72.0
49645,2004-12-11,2004,12,11,111.0,67.0
49646,2004-12-12,2004,12,12,78.0,50.0
49647,2004-12-13,2004,12,13,89.0,28.0
49648,2004-12-14,2004,12,14,33.0,-28.0
49649,2004-12-15,2004,12,15,6.0,-56.0
49650,2004-12-16,2004,12,16,67.0,-22.0
49651,2004-12-17,2004,12,17,78.0,0.0
49652,2004-12-18,2004,12,18,61.0,-11.0
49653,2004-12-19,2004,12,19,83.0,-61.0
49654,2004-12-20,2004,12,20,-61.0,-117.0
49655,2004-12-21,2004,12,21,28.0,-111.0
49656,2004-12-22,2004,12,22,117.0,17.0
49657,2004-12-23,2004,12,23,150.0,50.0
49658,2004-12-24,2004,12,24,50.0,-6.0
49659,2004-12-25,2004,12,25,6.0,-39.0
49660,2004-12-26,2004,12,26,6.0,-39.0
49661,2004-12-27,2004,12,27,-17.0,-72.0
49662,2004-12-28,2004,12,28,0.0,-78.0
49663,2004-12-29,2004,12,29,83.0,-6.0
49664,2004-12-30,2004,12,30,83.0,50.0
49665,2004-12-31,2004,12,31,133.0,56.0
49666,2005-01-01,2005,1,1,156.0,44.0
49667,2005-01-02,2005,1,2,100.0,28.0
49668,2005-01-03,2005,1,3,144.0,94.0
49669,2005-01-04,2005,1,4,106.0,78.0
49670,2005-01-05,2005,1,5,78.0,17.0
49671,2005-01-06,2005,1,6,50.0,11.0
49672,2005-01-07,2005,1,7,56.0,22.0
49673,2005-01-08,2005,1,8,50.0,17.0
49674,2005-01-09,2005,1,9,44.0,6.0
49675,2005-01-10,2005,1,10,89.0,39.0
49676,2005-01-11,2005,1,11,44.0,17.0
49677,2005-01-12,2005,1,12,39.0,17.0
49678,2005-01-13,2005,1,13,150.0,33.0
49679,2005-01-14,2005,1,14,189.0,11.0
49680,2005-01-15,2005,1,15,11.0,-33.0
49681,2005-01-16,2005,1,16,-6.0,-28.0
49682,2005-01-17,2005,1,17,-22.0,-78.0
49683,2005-01-18,2005,1,18,-78.0,-128.0
49684,2005-01-19,2005,1,19,-33.0,-128.0
49685,2005-01-20,2005,1,20,-11.0,-67.0
49686,2005-01-21,2005,1,21,-67.0,-128.0
49687,2005-01-22,2005,1,22,-39.0,-144.0
49688,2005-01-23,2005,1,23,-33.0,-128.0
49689,2005-01-24,2005,1,24,-44.0,-133.0
49690,2005-01-25,2005,1,25,6.0,-67.0
49691,2005-01-26,2005,1,26,28.0,-83.0
49692,2005-01-27,2005,1,27,-78.0,-128.0
49693,2005-01-28,2005,1,28,-56.0,-150.0
49694,2005-01-29,2005,1,29,11.0,-94.0
49695,2005-01-30,2005,1,30,33.0,-44.0
49696,2005-01-31,2005,1,31,17.0,-44.0
49697,2005-02-01,2005,2,1,44.0,-39.0
49698,2005-02-02,2005,2,2,44.0,-22.0
49699,2005-02-03,2005,2,3,50.0,-17.0
49700,2005-02-04,2005,2,4,78.0,11.0
49701,2005-02-05,2005,2,5,117.0,33.0
49702,2005-02-06,2005,2,6,111.0,44.0
49703,2005-02-07,2005,2,7,111.0,28.0
49704,2005-02-08,2005,2,8,117.0,44.0
49705,2005-02-09,2005,2,9,122.0,78.0
49706,2005-02-10,2005,2,10,78.0,-11.0
49707,2005-02-11,2005,2,11,44.0,-17.0
49708,2005-02-12,2005,2,12,56.0,-11.0
49709,2005-02-13,2005,2,13,50.0,0.0
49710,2005-02-14,2005,2,14,89.0,-6.0
49711,2005-02-15,2005,2,15,133.0,78.0
49712,2005-02-16,2005,2,16,122.0,17.0
49713,2005-02-17,2005,2,17,33.0,-6.0
49714,2005-02-18,2005,2,18,-6.0,-78.0
49715,2005-02-19,2005,2,19,0.0,-89.0
49716,2005-02-20,2005,2,20,28.0,-28.0
49717,2005-02-21,2005,2,21,17.0,-22.0
49718,2005-02-22,2005,2,22,61.0,0.0
49719,2005-02-23,2005,2,23,44.0,-17.0
49720,2005-02-24,2005,2,24,-11.0,-50.0
49721,2005-02-25,2005,2,25,22.0,-56.0
49722,2005-02-26,2005,2,26,44.0,-39.0
49723,2005-02-27,2005,2,27,28.0,-50.0
49724,2005-02-28,2005,2,28,17.0,-11.0
49725,2005-03-01,2005,3,1,56.0,-11.0
49726,2005-03-02,2005,3,2,39.0,-22.0
49727,2005-03-03,2005,3,3,6.0,-50.0
49728,2005-03-04,2005,3,4,22.0,-50.0
49729,2005-03-05,2005,3,5,56.0,-28.0
49730,2005-03-06,2005,3,6,89.0,-6.0
49731,2005-03-07,2005,3,7,172.0,61.0
49732,2005-03-08,2005,3,8,139.0,-78.0
49733,2005-03-09,2005,3,9,-6.0,-89.0
49734,2005-03-10,2005,3,10,11.0,-61.0
49735,2005-03-11,2005,3,11,33.0,-17.0
49736,2005-03-12,2005,3,12,72.0,-11.0
49737,2005-03-13,2005,3,13,72.0,11.0
49738,2005-03-14,2005,3,14,44.0,-22.0
49739,2005-03-15,2005,3,15,78.0,-22.0
49740,2005-03-16,2005,3,16,72.0,0.0
49741,2005-03-17,2005,3,17,89.0,6.0
49742,2005-03-18,2005,3,18,100.0,28.0
49743,2005-03-19,2005,3,19,111.0,11.0
49744,2005-03-20,2005,3,20,61.0,44.0
49745,2005-03-21,2005,3,21,72.0,39.0
49746,2005-03-22,2005,3,22,133.0,22.0
49747,2005-03-23,2005,3,23,78.0,6.0
49748,2005-03-24,2005,3,24,67.0,6.0
49749,2005-03-25,2005,3,25,89.0,39.0
49750,2005-03-26,2005,3,26,100.0,22.0
49751,2005-03-27,2005,3,27,94.0,33.0
49752,2005-03-28,2005,3,28,94.0,28.0
49753,2005-03-29,2005,3,29,150.0,72.0
49754,2005-03-30,2005,3,30,172.0,67.0
49755,2005-03-31,2005,3,31,117.0,56.0
49756,2005-04-01,2005,4,1,117.0,50.0
49757,2005-04-02,2005,4,2,139.0,44.0
49758,2005-04-03,2005,4,3,100.0,44.0
49759,2005-04-04,2005,4,4,144.0,56.0
49760,2005-04-05,2005,4,5,200.0,67.0
49761,2005-04-06,2005,4,6,239.0,111.0
49762,2005-04-07,2005,4,7,256.0,94.0
49763,2005-04-08,2005,4,8,172.0,61.0
49764,2005-04-09,2005,4,9,172.0,72.0
49765,2005-04-10,2005,4,10,233.0,61.0
49766,2005-04-11,2005,4,11,156.0,61.0
49767,2005-04-12,2005,4,12,144.0,28.0
49768,2005-04-13,2005,4,13,139.0,44.0
49769,2005-04-14,2005,4,14,189.0,67.0
49770,2005-04-15,2005,4,15,139.0,50.0
49771,2005-04-16,2005,4,16,161.0,56.0
49772,2005-04-17,2005,4,17,250.0,56.0
49773,2005-04-18,2005,4,18,250.0,122.0
49774,2005-04-19,2005,4,19,250.0,100.0
49775,2005-04-20,2005,4,20,306.0,178.0
49776,2005-04-21,2005,4,21,222.0,100.0
49777,2005-04-22,2005,4,22,139.0,83.0
49778,2005-04-23,2005,4,23,150.0,89.0
49779,2005-04-24,2005,4,24,133.0,67.0
49780,2005-04-25,2005,4,25,122.0,44.0
49781,2005-04-26,2005,4,26,200.0,100.0
49782,2005-04-27,2005,4,27,189.0,106.0
49783,2005-04-28,2005,4,28,189.0,94.0
49784,2005-04-29,2005,4,29,178.0,83.0
49785,2005-04-30,2005,4,30,150.0,94.0
49786,2005-05-01,2005,5,1,178.0,106.0
49787,2005-05-02,2005,5,2,183.0,67.0
49788,2005-05-03,2005,5,3,150.0,50.0
49789,2005-05-04,2005,5,4,167.0,67.0
49790,2005-05-05,2005,5,5,172.0,78.0
49791,2005-05-06,2005,5,6,122.0,78.0
49792,2005-05-07,2005,5,7,172.0,78.0
49793,2005-05-08,2005,5,8,178.0,94.0
49794,2005-05-09,2005,5,9,217.0,106.0
49795,2005-05-10,2005,5,10,200.0,100.0
49796,2005-05-11,2005,5,11,228.0,100.0
49797,2005-05-12,2005,5,12,206.0,117.0
49798,2005-05-13,2005,5,13,178.0,72.0
49799,2005-05-14,2005,5,14,228.0,122.0
49800,2005-05-15,2005,5,15,250.0,144.0
49801,2005-05-16,2005,5,16,211.0,133.0
49802,2005-05-17,2005,5,17,206.0,117.0
49803,2005-05-18,2005,5,18,211.0,117.0
49804,2005-05-19,2005,5,19,211.0,117.0
49805,2005-05-20,2005,5,20,139.0,89.0
49806,2005-05-21,2005,5,21,217.0,83.0
49807,2005-05-22,2005,5,22,172.0,106.0
49808,2005-05-23,2005,5,23,178.0,94.0
49809,2005-05-24,2005,5,24,178.0,89.0
49810,2005-05-25,2005,5,25,117.0,89.0
49811,2005-05-26,2005,5,26,150.0,106.0
49812,2005-05-27,2005,5,27,261.0,133.0
49813,2005-05-28,2005,5,28,261.0,139.0
49814,2005-05-29,2005,5,29,239.0,122.0
49815,2005-05-30,2005,5,30,239.0,139.0
49816,2005-05-31,2005,5,31,261.0,139.0
49817,2005-06-01,2005,6,1,200.0,122.0
49818,2005-06-02,2005,6,2,206.0,122.0
49819,2005-06-03,2005,6,3,211.0,128.0
49820,2005-06-04,2005,6,4,278.0,161.0
49821,2005-06-05,2005,6,5,311.0,189.0
49822,2005-06-06,2005,6,6,300.0,194.0
49823,2005-06-07,2005,6,7,306.0,189.0
49824,2005-06-08,2005,6,8,339.0,228.0
49825,2005-06-09,2005,6,9,311.0,217.0
49826,2005-06-10,2005,6,10,278.0,211.0
49827,2005-06-11,2005,6,11,294.0,217.0
49828,2005-06-12,2005,6,12,306.0,222.0
49829,2005-06-13,2005,6,13,311.0,239.0
49830,2005-06-14,2005,6,14,328.0,256.0
49831,2005-06-15,2005,6,15,289.0,167.0
49832,2005-06-16,2005,6,16,256.0,161.0
49833,2005-06-17,2005,6,17,233.0,150.0
49834,2005-06-18,2005,6,18,244.0,167.0
49835,2005-06-19,2005,6,19,222.0,161.0
49836,2005-06-20,2005,6,20,250.0,150.0
49837,2005-06-21,2005,6,21,278.0,156.0
49838,2005-06-22,2005,6,22,278.0,183.0
49839,2005-06-23,2005,6,23,256.0,161.0
49840,2005-06-24,2005,6,24,289.0,172.0
49841,2005-06-25,2005,6,25,328.0,206.0
49842,2005-06-26,2005,6,26,333.0,233.0
49843,2005-06-27,2005,6,27,256.0,217.0
49844,2005-06-28,2005,6,28,306.0,217.0
49845,2005-06-29,2005,6,29,294.0,222.0
49846,2005-06-30,2005,6,30,278.0,217.0
49847,2005-07-01,2005,7,1,278.0,217.0
49848,2005-07-02,2005,7,2,278.0,206.0
49849,2005-07-03,2005,7,3,261.0,178.0
49850,2005-07-04,2005,7,4,283.0,172.0
49851,2005-07-05,2005,7,5,272.0,200.0
49852,2005-07-06,2005,7,6,278.0,211.0
49853,2005-07-07,2005,7,7,228.0,183.0
49854,2005-07-08,2005,7,8,189.0,167.0
49855,2005-07-09,2005,7,9,272.0,167.0
49856,2005-07-10,2005,7,10,322.0,200.0
49857,2005-07-11,2005,7,11,328.0,217.0
49858,2005-07-12,2005,7,12,294.0,206.0
49859,2005-07-13,2005,7,13,250.0,200.0
49860,2005-07-14,2005,7,14,278.0,228.0
49861,2005-07-15,2005,7,15,294.0,228.0
49862,2005-07-16,2005,7,16,278.0,228.0
49863,2005-07-17,2005,7,17,272.0,233.0
49864,2005-07-18,2005,7,18,317.0,244.0
49865,2005-07-19,2005,7,19,328.0,256.0
49866,2005-07-20,2005,7,20,317.0,250.0
49867,2005-07-21,2005,7,21,328.0,222.0
49868,2005-07-22,2005,7,22,339.0,228.0
49869,2005-07-23,2005,7,23,294.0,222.0
49870,2005-07-24,2005,7,24,311.0,200.0
49871,2005-07-25,2005,7,25,328.0,211.0
49872,2005-07-26,2005,7,26,356.0,239.0
49873,2005-07-27,2005,7,27,361.0,228.0
49874,2005-07-28,2005,7,28,278.0,206.0
49875,2005-07-29,2005,7,29,300.0,206.0
49876,2005-07-30,2005,7,30,311.0,222.0
49877,2005-07-31,2005,7,31,283.0,206.0
49878,2005-08-01,2005,8,1,306.0,200.0
49879,2005-08-02,2005,8,2,344.0,239.0
49880,2005-08-03,2005,8,3,361.0,239.0
49881,2005-08-04,2005,8,4,350.0,256.0
49882,2005-08-05,2005,8,5,367.0,261.0
49883,2005-08-06,2005,8,6,317.0,222.0
49884,2005-08-07,2005,8,7,300.0,233.0
49885,2005-08-08,2005,8,8,283.0,233.0
49886,2005-08-09,2005,8,9,283.0,228.0
49887,2005-08-10,2005,8,10,317.0,228.0
49888,2005-08-11,2005,8,11,361.0,239.0
49889,2005-08-12,2005,8,12,356.0,250.0
49890,2005-08-13,2005,8,13,372.0,267.0
49891,2005-08-14,2005,8,14,356.0,222.0
49892,2005-08-15,2005,8,15,250.0,211.0
49893,2005-08-16,2005,8,16,244.0,200.0
49894,2005-08-17,2005,8,17,311.0,200.0
49895,2005-08-18,2005,8,18,272.0,200.0
49896,2005-08-19,2005,8,19,250.0,211.0
49897,2005-08-20,2005,8,20,283.0,222.0
49898,2005-08-21,2005,8,21,339.0,244.0
49899,2005-08-22,2005,8,22,317.0,217.0
49900,2005-08-23,2005,8,23,278.0,194.0
49901,2005-08-24,2005,8,24,267.0,194.0
49902,2005-08-25,2005,8,25,278.0,183.0
49903,2005-08-26,2005,8,26,289.0,200.0
49904,2005-08-27,2005,8,27,272.0,211.0
49905,2005-08-28,2005,8,28,272.0,228.0
49906,2005-08-29,2005,8,29,294.0,233.0
49907,2005-08-30,2005,8,30,294.0,239.0
49908,2005-08-31,2005,8,31,306.0,222.0
49909,2005-09-01,2005,9,1,289.0,211.0
49910,2005-09-02,2005,9,2,317.0,194.0
49911,2005-09-03,2005,9,3,278.0,194.0
49912,2005-09-04,2005,9,4,278.0,183.0
49913,2005-09-05,2005,9,5,272.0,183.0
49914,2005-09-06,2005,9,6,278.0,172.0
49915,2005-09-07,2005,9,7,278.0,167.0
49916,2005-09-08,2005,9,8,306.0,178.0
49917,2005-09-09,2005,9,9,272.0,194.0
49918,2005-09-10,2005,9,10,283.0,178.0
49919,2005-09-11,2005,9,11,267.0,144.0
49920,2005-09-12,2005,9,12,322.0,183.0
49921,2005-09-13,2005,9,13,333.0,217.0
49922,2005-09-14,2005,9,14,283.0,211.0
49923,2005-09-15,2005,9,15,294.0,239.0
49924,2005-09-16,2005,9,16,278.0,228.0
49925,2005-09-17,2005,9,17,294.0,211.0
49926,2005-09-18,2005,9,18,283.0,183.0
49927,2005-09-19,2005,9,19,294.0,194.0
49928,2005-09-20,2005,9,20,278.0,222.0
49929,2005-09-21,2005,9,21,283.0,183.0
49930,2005-09-22,2005,9,22,294.0,200.0
49931,2005-09-23,2005,9,23,306.0,206.0
49932,2005-09-24,2005,9,24,217.0,150.0
49933,2005-09-25,2005,9,25,217.0,156.0
49934,2005-09-26,2005,9,26,256.0,200.0
49935,2005-09-27,2005,9,27,250.0,161.0
49936,2005-09-28,2005,9,28,233.0,139.0
49937,2005-09-29,2005,9,29,239.0,122.0
49938,2005-09-30,2005,9,30,194.0,100.0
49939,2005-10-01,2005,10,1,228.0,122.0
49940,2005-10-02,2005,10,2,267.0,139.0
49941,2005-10-03,2005,10,3,256.0,156.0
49942,2005-10-04,2005,10,4,250.0,183.0
49943,2005-10-05,2005,10,5,261.0,172.0
49944,2005-10-06,2005,10,6,250.0,178.0
49945,2005-10-07,2005,10,7,244.0,211.0
49946,2005-10-08,2005,10,8,228.0,117.0
49947,2005-10-09,2005,10,9,150.0,117.0
49948,2005-10-10,2005,10,10,161.0,133.0
49949,2005-10-11,2005,10,11,178.0,139.0
49950,2005-10-12,2005,10,12,144.0,111.0
49951,2005-10-13,2005,10,13,156.0,133.0
49952,2005-10-14,2005,10,14,167.0,144.0
49953,2005-10-15,2005,10,15,222.0,139.0
49954,2005-10-16,2005,10,16,172.0,117.0
49955,2005-10-17,2005,10,17,178.0,117.0
49956,2005-10-18,2005,10,18,211.0,111.0
49957,2005-10-19,2005,10,19,206.0,106.0
49958,2005-10-20,2005,10,20,167.0,94.0
49959,2005-10-21,2005,10,21,133.0,111.0
49960,2005-10-22,2005,10,22,128.0,83.0
49961,2005-10-23,2005,10,23,122.0,72.0
49962,2005-10-24,2005,10,24,111.0,56.0
49963,2005-10-25,2005,10,25,100.0,39.0
49964,2005-10-26,2005,10,26,106.0,39.0
49965,2005-10-27,2005,10,27,89.0,44.0
49966,2005-10-28,2005,10,28,100.0,56.0
49967,2005-10-29,2005,10,29,89.0,50.0
49968,2005-10-30,2005,10,30,194.0,72.0
49969,2005-10-31,2005,10,31,200.0,89.0
49970,2005-11-01,2005,11,1,206.0,111.0
49971,2005-11-02,2005,11,2,139.0,78.0
49972,2005-11-03,2005,11,3,183.0,78.0
49973,2005-11-04,2005,11,4,200.0,106.0
49974,2005-11-05,2005,11,5,222.0,133.0
49975,2005-11-06,2005,11,6,206.0,117.0
49976,2005-11-07,2005,11,7,167.0,111.0
49977,2005-11-08,2005,11,8,172.0,94.0
49978,2005-11-09,2005,11,9,167.0,83.0
49979,2005-11-10,2005,11,10,167.0,50.0
49980,2005-11-11,2005,11,11,83.0,44.0
49981,2005-11-12,2005,11,12,133.0,33.0
49982,2005-11-13,2005,11,13,183.0,89.0
49983,2005-11-14,2005,11,14,183.0,100.0
49984,2005-11-15,2005,11,15,167.0,89.0
49985,2005-11-16,2005,11,16,200.0,78.0
49986,2005-11-17,2005,11,17,78.0,22.0
49987,2005-11-18,2005,11,18,50.0,0.0
49988,2005-11-19,2005,11,19,78.0,6.0
49989,2005-11-20,2005,11,20,139.0,39.0
49990,2005-11-21,2005,11,21,117.0,72.0
49991,2005-11-22,2005,11,22,89.0,17.0
49992,2005-11-23,2005,11,23,22.0,-28.0
49993,2005-11-24,2005,11,24,94.0,-44.0
49994,2005-11-25,2005,11,25,6.0,-56.0
49995,2005-11-26,2005,11,26,56.0,-22.0
49996,2005-11-27,2005,11,27,111.0,44.0
49997,2005-11-28,2005,11,28,167.0,89.0
49998,2005-11-29,2005,11,29,172.0,144.0
49999,2005-11-30,2005,11,30,172.0,67.0
50000,2005-12-01,2005,12,1,83.0,33.0
50001,2005-12-02,2005,12,2,61.0,0.0
50002,2005-12-03,2005,12,3,22.0,-17.0
50003,2005-12-04,2005,12,4,11.0,-22.0
50004,2005-12-05,2005,12,5,17.0,-6.0
50005,2005-12-06,2005,12,6,28.0,-17.0
50006,2005-12-07,2005,12,7,0.0,-33.0
50007,2005-12-08,2005,12,8,0.0,-56.0
50008,2005-12-09,2005,12,9,33.0,-17.0
50009,2005-12-10,2005,12,10,22.0,-28.0
50010,2005-12-11,2005,12,11,39.0,-6.0
50011,2005-12-12,2005,12,12,28.0,-44.0
50012,2005-12-13,2005,12,13,-33.0,-83.0
50013,2005-12-14,2005,12,14,-44.0,-100.0
50014,2005-12-15,2005,12,15,33.0,-78.0
50015,2005-12-16,2005,12,16,122.0,28.0
50016,2005-12-17,2005,12,17,50.0,6.0
50017,2005-12-18,2005,12,18,44.0,0.0
50018,2005-12-19,2005,12,19,28.0,-33.0
50019,2005-12-20,2005,12,20,22.0,-56.0
50020,2005-12-21,2005,12,21,6.0,-44.0
50021,2005-12-22,2005,12,22,28.0,-22.0
50022,2005-12-23,2005,12,23,106.0,11.0
50023,2005-12-24,2005,12,24,128.0,61.0
50024,2005-12-25,2005,12,25,122.0,39.0
50025,2005-12-26,2005,12,26,117.0,39.0
50026,2005-12-27,2005,12,27,61.0,22.0
50027,2005-12-28,2005,12,28,100.0,11.0
50028,2005-12-29,2005,12,29,106.0,83.0
50029,2005-12-30,2005,12,30,83.0,6.0
50030,2005-12-31,2005,12,31,22.0,0.0
50031,2006-01-01,2006,1,1,56.0,0.0
50032,2006-01-02,2006,1,2,89.0,39.0
50033,2006-01-03,2006,1,3,44.0,6.0
50034,2006-01-04,2006,1,4,33.0,-17.0
50035,2006-01-05,2006,1,5,100.0,28.0
50036,2006-01-06,2006,1,6,61.0,-11.0
50037,2006-01-07,2006,1,7,17.0,-39.0
50038,2006-01-08,2006,1,8,78.0,11.0
